datetime,condo,focal_id,sex,behavior,grid_cell,cell_location,partner_id,partner_interaction
2020-08-22T23:21:00Z,6B,5AS,F,CRT,C18,B,5YN,5 CM Partners
2020-08-22T23:21:00Z,6B,5AS,F,CRT,C18,B,5W3,5 CM Partners
2020-08-22T23:21:00Z,6B,5YN,F,S,C18,B,4AW,5 CM Partners
2020-08-22T23:21:00Z,6B,5YN,F,S,C18,B,5AS,5 CM Partners
2020-08-22T23:21:00Z,6B,5W3,F,S,C18,B,5AS,5 CM Partners
2020-08-22T23:21:00Z,6B,5W3,F,S,C18,B,4AW,5 CM Partners
2020-08-22T23:24:00Z,6B,4K3,M,S,M,,,
2020-08-22T23:25:00Z,6B,5A6,F,S,M,,,
2020-08-22T23:25:00Z,6B,4K2,M,S,W,,,
2020-08-22T23:26:00Z,6B,4V9,M,S,W,,,
2020-08-22T21:34:00Z,3A,4W9,M,S,A01,B,,
2020-08-22T21:35:00Z,3A,4YB,M,S,A02,C,,
2020-08-22T21:35:00Z,3A,4NL,M,CRT,A02,B,5PB,Mating Partners
2020-08-22T21:35:00Z,3A,4NL,M,CRT,A02,B,4VO,5 CM Partners
2020-08-22T21:35:00Z,3A,4NL,M,CRT,A02,B,4W3,5 CM Partners
2020-08-22T21:35:00Z,3A,5PB,F,CRT,A02,B,4NL,Mating Partners
2020-08-22T21:35:00Z,3A,5PB,F,CRT,A02,B,4VO,5 CM Partners
2020-08-22T21:35:00Z,3A,5PB,F,CRT,A02,B,4W3,5 CM Partners
2020-08-22T21:35:00Z,3A,4VO,M,S,A02,I,4W3,Touch Partners
2020-08-22T21:35:00Z,3A,4VO,M,S,A02,I,4NL,5 CM Partners
2020-08-22T21:35:00Z,3A,4VO,M,S,A02,I,5PB,5 CM Partners
2020-08-22T21:35:00Z,3A,4W3,M,S,A02,I,4VO,Touch Partners
2020-08-22T21:35:00Z,3A,4W3,M,S,A02,I,4NL,5 CM Partners
2020-08-22T21:35:00Z,3A,4W3,M,S,A02,I,5PB,5 CM Partners
2020-08-22T21:39:00Z,3A,5XB,F,S,A10,I,,
2020-08-22T21:40:00Z,3A,5YL,F,S,AS,,,
2020-08-22T21:40:00Z,3A,5XX,F,S,A18,T,4XB,5 CM Partners
2020-08-22T21:40:00Z,3A,5XX,F,S,A18,T,5YT,5 CM Partners
2020-08-22T21:40:00Z,3A,4XB,M,S,A18,B,5XX,5 CM Partners
2020-08-22T21:40:00Z,3A,4XB,M,S,A18,B,5YT,5 CM Partners
2020-08-22T21:40:00Z,3A,5YT,F,S,A18,B,5XX,5 CM Partners
2020-08-22T21:40:00Z,3A,5YT,F,S,A18,B,4XB,5 CM Partners
2020-08-22T21:40:00Z,3A,5YT,F,S,A18,B,5PW,5 CM Partners
2020-08-22T21:40:00Z,3A,5PW,F,S,A18,B,5YT,5 CM Partners
2020-08-22T21:44:00Z,3A,4VN,M,S,B01,B,,
2020-08-22T21:45:00Z,3A,4KM,M,S,B01,B,5SX,5 CM Partners
2020-08-22T21:45:00Z,3A,5SX,F,L,B01,B,4KM,5 CM Partners
2020-08-22T21:46:00Z,3A,4PS,M,S,B10,T,,
2020-08-22T21:47:00Z,3A,5FN,F,S,B17,B,,
2020-08-22T21:47:00Z,3A,5AN,F,S,B18,C,,
2020-08-22T21:49:00Z,3A,4B3,M,S,C01,C,,
2020-08-22T21:49:00Z,3A,4BB,M,S,C01,C,5XY,5 CM Partners
2020-08-22T21:49:00Z,3A,5XY,F,S,C01,C,4BB,5 CM Partners
2020-08-22T21:50:00Z,3A,4FS,M,S,C02,B,,
2020-08-22T21:53:00Z,3A,5W2,F,S,C17,I,,
2020-08-22T21:53:00Z,3A,5LX,F,S,C18,B,,
2020-08-22T21:54:00Z,3A,5WZ,F,S,US,,,
2020-08-22T21:54:00Z,3A,5KA,F,S,W,,,
2020-08-22T21:55:00Z,3A,5BZ,F,S,M,,,
2020-08-22T21:56:00Z,3A,4OO,M,S,M,,,
2020-08-22T21:56:00Z,3A,4VX,M,S,M,,,
2020-08-22T21:57:00Z,3A,4LS,M,S,M,,,
2020-08-22T22:01:00Z,3A,5WV,F,S,BACK,,,
2020-08-22T22:03:00Z,3B,4AB,M,CRT,A02,C,5L3,Mating Partners
2020-08-22T22:03:00Z,3B,5L3,F,CRT,A02,C,4AB,Mating Partners
2020-08-22T22:04:00Z,3B,4P6,M,S,A02,C,,
2020-08-22T22:05:00Z,3B,5AP,F,S,A05,C,,
2020-08-22T22:06:00Z,3B,4VH,M,S,A10,B,,
2020-08-22T22:07:00Z,3B,4VZ,M,S,A17,B,,
2020-08-22T22:07:00Z,3B,5YA,F,S,A18,B,,
2020-08-22T22:08:00Z,3B,5WK,F,S,B01,B,,
2020-08-22T22:09:00Z,3B,4MW,M,S,B02,T,5SS,5 CM Partners
2020-08-22T22:09:00Z,3B,5SS,F,S,B02,T,4MW,5 CM Partners
2020-08-22T22:10:00Z,3B,5W9,F,L,B10,B,4WF,5 CM Partners
2020-08-22T22:10:00Z,3B,4WF,M,S,B10,B,5W9,5 CM Partners
2020-08-22T22:13:00Z,3B,5XP,F,S,C01,B,4VP,5 CM Partners
2020-08-22T22:13:00Z,3B,4VP,M,S,C01,B,5XP,5 CM Partners
2020-08-22T22:14:00Z,3B,5XT,F,S,C02,C,,
2020-08-22T22:14:00Z,3B,5BY,F,S,C02,T,,
2020-08-22T22:16:00Z,3B,4VM,M,S,C09,B,4VK,5 CM Partners
2020-08-22T22:16:00Z,3B,4VM,M,S,C09,B,5LY,5 CM Partners
2020-08-22T22:16:00Z,3B,4VK,M,CRT,C09,B,5LY,Mating Partners
2020-08-22T22:16:00Z,3B,4VK,M,CRT,C09,B,4VM,5 CM Partners
2020-08-22T22:16:00Z,3B,5LY,F,CRT,C09,B,4VK,Mating Partners
2020-08-22T22:16:00Z,3B,5LY,F,CRT,C09,B,4VM,5 CM Partners
2020-08-22T22:18:00Z,3B,5WW,F,L,C10,T,,
2020-08-22T22:19:00Z,3B,4BY,M,S,C17,C,5HT,5 CM Partners
2020-08-22T22:19:00Z,3B,5HT,F,S,C17,B,4BY,5 CM Partners
2020-08-22T22:19:00Z,3B,5HT,F,S,C17,B,5BX,5 CM Partners
2020-08-22T22:19:00Z,3B,5BX,F,S,C17,B,5HT,5 CM Partners
2020-08-22T22:20:00Z,3B,4F9,M,S,C18,C,,
2020-08-22T22:20:00Z,3B,5YX,F,S,C18,B,,
2020-08-22T22:21:00Z,3B,4L3,M,S,C18,C,,
2020-08-22T22:22:00Z,3B,4VW,M,S,BACK,,,
2020-08-22T22:22:00Z,3B,4WT,M,DEAD,M,,,
2020-08-22T22:23:00Z,3B,4PH,M,S,M,,,
2020-08-22T22:23:00Z,3B,5PX,F,S,W,,,
2020-08-22T22:24:00Z,3B,5OA,F,M,LEG,,,
2020-08-22T22:25:00Z,3B,4M9,M,S,M,,,
2020-08-22T22:25:00Z,3B,5YW,F,S,W,,,
2020-08-22T22:25:00Z,3B,4XO,M,S,M,,,
2020-08-22T22:32:00Z,5A,5X6,F,S,A02,B,5AK,5 CM Partners
2020-08-22T22:32:00Z,5A,5AK,F,S,A02,E,5X6,5 CM Partners
2020-08-22T22:34:00Z,5A,4P7,M,S,A09,C,,
2020-08-22T22:34:00Z,5A,4XV,M,S,A10,B,,
2020-08-22T22:35:00Z,5A,4XX,M,S,A17,B,,
2020-08-22T22:36:00Z,5A,5YV,F,S,A18,B,4X9,5 CM Partners
2020-08-22T22:36:00Z,5A,4X9,M,S,A18,T,5YV,5 CM Partners
2020-08-22T22:38:00Z,5A,4XY,M,S,B01,B,,
2020-08-22T22:39:00Z,5A,5XA,F,M,B09,T,,
2020-08-22T22:40:00Z,5A,5YB,F,COP,B17,C,4T7,Mating Partners
2020-08-22T22:40:00Z,5A,4T7,M,COP,B17,C,5YB,Mating Partners
2020-08-22T22:40:00Z,5A,5WX,F,S,B17,B,,
2020-08-22T22:41:00Z,5A,4BT,M,S,B18,B,,
2020-08-22T22:42:00Z,5A,4AK,M,S,B18,C,,
2020-08-22T22:43:00Z,5A,4NW,M,S,C02,B,,
2020-08-22T22:43:00Z,5A,5K7,F,S,C04,C,,
2020-08-22T22:44:00Z,5A,5YS,F,S,C10,B,5MM,5 CM Partners
2020-08-22T22:44:00Z,5A,5YS,F,S,C10,B,5FF,5 CM Partners
2020-08-22T22:44:00Z,5A,5MM,F,S,C10,B,5FF,Touch Partners
2020-08-22T22:44:00Z,5A,5MM,F,S,C10,B,5YS,5 CM Partners
2020-08-22T22:44:00Z,5A,5FF,F,L,C10,B,5MM,Touch Partners
2020-08-22T22:44:00Z,5A,5FF,F,L,C10,B,5YS,5 CM Partners
2020-08-22T22:46:00Z,5A,5LB,F,S,C17,E,,
2020-08-22T22:49:00Z,5A,4PV,M,S,M,,,
2020-08-22T22:50:00Z,5A,5WH,F,S,W,,,
2020-08-22T22:51:00Z,5A,4FN,M,S,M,,,
2020-08-22T22:52:00Z,5A,5M6,F,S,M,,,
2020-08-22T22:52:00Z,5A,4V3,M,S,W,,,
2020-08-22T22:52:00Z,5A,5XZ,F,S,W,,,
2020-08-22T22:53:00Z,5A,4SM,M,S,W,,,
2020-08-22T22:54:00Z,5A,5NV,F,S,W,,,
2020-08-22T22:58:00Z,5A,5XS,F,S,M,,,
2020-08-22T23:00:00Z,5B,4O2,M,S,BACK,,,
2020-08-22T23:01:00Z,5B,5SO,F,CRT,A02,B,4HZ,Mating Partners
2020-08-22T23:01:00Z,5B,4HZ,M,CRT,A02,B,5SO,Mating Partners
2020-08-22T23:03:00Z,5B,5OS,F,S,A09,T,,
2020-08-22T23:05:00Z,5B,3KB,F,S,A17,C,,
2020-08-22T23:05:00Z,5B,2SL,M,S,A17,B,,
2020-08-22T23:06:00Z,5B,3LS,F,S,A18,C,,
2020-08-22T23:06:00Z,5B,2MA,M,S,A18,T,,
2020-08-22T23:07:00Z,5B,2OO,M,S,B08,C,,
2020-08-22T23:09:00Z,5B,4F2,M,S,B08,C,,
2020-08-22T23:09:00Z,5B,2S7,M,S,B09,B,,
2020-08-22T23:10:00Z,5B,3SO,F,L,B10,T,,
2020-08-22T23:11:00Z,5B,3B7,F,M,B17,C,,
2020-08-22T23:13:00Z,5B,4PN,M,S,C01,B,5H2,5 CM Partners
2020-08-22T23:13:00Z,5B,5H2,F,S,C01,I,4PN,5 CM Partners
2020-08-22T23:14:00Z,5B,5MO,F,S,C17,B,5P7,Touch Partners
2020-08-22T23:14:00Z,5B,3V6,F,S,C18,C,,
2020-08-22T23:15:00Z,5B,4HB,M,S,C18,C,,
2020-08-22T23:15:00Z,5B,3K3,F,S,C18,B,,
2020-08-22T23:16:00Z,5B,5P7,F,S,C17,I,5MO,Touch Partners
2020-08-22T23:17:00Z,5B,5PS,F,S,LEG,,,
2020-08-22T23:17:00Z,5B,5LH,F,S,W,,,
2020-08-22T23:18:00Z,5B,5OP,F,S,LEG,,,
2020-08-22T23:18:00Z,5B,2F9,M,S,W,,,
2020-08-22T23:18:00Z,5B,4FL,M,COP,W,,5NS,Mating Partners
2020-08-22T23:18:00Z,5B,5NS,F,COP,W,,4FL,Mating Partners
2020-08-22T23:19:00Z,5B,2VN,M,S,W,,,
2020-08-22T23:19:00Z,5B,4N3,M,S,W,,,
2020-08-22T23:20:00Z,5B,3N2,F,S,M,,,
2020-08-22T23:21:00Z,5B,3TM,F,S,M,,,
2020-08-22T23:22:00Z,5B,3SF,F,S,M,,,
2020-08-22T23:22:00Z,5B,2NX,M,S,LEG,,,
2020-08-22T23:28:00Z,5B,2LS,M,S,W,,,
2020-08-22T23:31:00Z,6A,5W7,F,S,BACK,,,
2020-08-22T23:37:00Z,6A,4XZ,M,S,A01,C,,
2020-08-22T23:38:00Z,6A,4OV,M,CRT,A10,B,5P2,Mating Partners
2020-08-22T23:38:00Z,6A,5P2,F,CRT,A10,B,4OV,Mating Partners
2020-08-22T23:39:00Z,6A,4WZ,M,S,A18,I,,
2020-08-22T23:39:00Z,6A,4W2,M,S,A18,T,5FO,Touch Partners
2020-08-22T23:39:00Z,6A,4W2,M,S,A18,T,4W6,5 CM Partners
2020-08-22T23:39:00Z,6A,5FO,F,S,A18,T,4W2,Touch Partners
2020-08-22T23:39:00Z,6A,5FO,F,S,A18,T,4W6,5 CM Partners
2020-08-22T23:39:00Z,6A,4W6,M,S,A18,B,4W2,5 CM Partners
2020-08-22T23:39:00Z,6A,4W6,M,S,A18,B,5FO,5 CM Partners
2020-08-22T23:41:00Z,6A,5NY,F,S,B04,C,,
2020-08-22T23:42:00Z,6A,5YO,F,L,B09,C,,
2020-08-22T23:42:00Z,6A,5AH,F,S,B09,B,,
2020-08-22T23:43:00Z,6A,4XA,M,S,B17,B,,
2020-08-22T23:44:00Z,6A,5X7,F,S,B18,B,,
2020-08-22T23:45:00Z,6A,5N7,F,CRT,C01,I,4V7,Mating Partners
2020-08-22T23:45:00Z,6A,4V7,M,CRT,C01,I,5N7,Mating Partners
2020-08-22T23:46:00Z,6A,4A9,M,S,C02,B,,
2020-08-22T23:47:00Z,6A,4A7,M,S,C09,C,,
2020-08-22T23:47:00Z,6A,4LZ,M,S,C09,I,5XK,Touch Partners
2020-08-22T23:47:00Z,6A,4LZ,M,S,C09,I,5MN,5 CM Partners
2020-08-22T23:47:00Z,6A,4LZ,M,S,C09,I,4X3,5 CM Partners
2020-08-22T23:47:00Z,6A,4LZ,M,S,C09,I,4VT,5 CM Partners
2020-08-22T23:47:00Z,6A,5XK,F,S,C09,I,4LZ,Touch Partners
2020-08-22T23:47:00Z,6A,5XK,F,S,C09,I,5MN,Touch Partners
2020-08-22T23:47:00Z,6A,5XK,F,S,C09,I,4X3,5 CM Partners
2020-08-22T23:47:00Z,6A,5XK,F,S,C09,I,4VT,5 CM Partners
2020-08-22T23:47:00Z,6A,5MN,F,S,C09,I,5XK,Touch Partners
2020-08-22T23:47:00Z,6A,5MN,F,S,C09,I,4LZ,5 CM Partners
2020-08-22T23:47:00Z,6A,5MN,F,S,C09,I,4X3,5 CM Partners
2020-08-22T23:47:00Z,6A,5MN,F,S,C09,I,4VT,5 CM Partners
2020-08-22T23:47:00Z,6A,4X3,M,S,C09,B,4LZ,5 CM Partners
2020-08-22T23:47:00Z,6A,4X3,M,S,C09,B,5XK,5 CM Partners
2020-08-22T23:47:00Z,6A,4X3,M,S,C09,B,5MN,5 CM Partners
2020-08-22T23:47:00Z,6A,4X3,M,S,C09,B,5WO,5 CM Partners
2020-08-22T23:47:00Z,6A,4VT,M,M,C09,B,4LZ,5 CM Partners
2020-08-22T23:47:00Z,6A,4VT,M,M,C09,B,5XK,5 CM Partners
2020-08-22T23:47:00Z,6A,4VT,M,M,C09,B,5MN,5 CM Partners
2020-08-22T23:47:00Z,6A,4VT,M,M,C09,B,5WO,5 CM Partners
2020-08-22T23:47:00Z,6A,5WO,F,F,C09,B,4X3,5 CM Partners
2020-08-22T23:47:00Z,6A,5WO,F,F,C09,B,4VT,5 CM Partners
2020-08-22T23:51:00Z,6A,5WL,F,S,C10,B,,
2020-08-22T23:52:00Z,6A,5WS,F,S,C16,C,,
2020-08-22T23:52:00Z,6A,5WN,F,S,C18,I,,
2020-08-22T23:53:00Z,6A,5BV,F,S,LEG,,,
2020-08-22T23:53:00Z,6A,5KX,F,S,LEG,,,
2020-08-22T23:55:00Z,6A,4BP,M,S,W,,,
2020-08-23T:0:00Z,1A,4LK,M,G,A02,B,3WK,Mating Partners
2020-08-23T:0:00Z,1A,3WK,F,G,A02,B,4LK,Mating Partners
2020-08-23T:2:00Z,1A,2FH,M,S,A09,C,,
2020-08-23T:3:00Z,1A,2VW,M,CRT,A17,C,5NM,Mating Partners
2020-08-23T:3:00Z,1A,5NM,F,CRT,A17,C,2VW,Mating Partners
2020-08-23T:3:00Z,1A,3XY,F,S,A18,B,,
2020-08-23T:4:00Z,1A,3W6,F,L,B01,B,,
2020-08-23T:4:00Z,1A,4O3,M,CRT,B01,C,3MB,Mating Partners
2020-08-23T:4:00Z,1A,3MB,F,CRT,B01,C,4O3,Mating Partners
2020-08-23T:5:00Z,1A,4BV,M,S,B02,C,,
2020-08-23T:6:00Z,1A,5O3,F,S,B17,B,5FV,5 CM Partners
2020-08-23T:6:00Z,1A,5FV,F,S,B17,B,5O3,5 CM Partners
2020-08-23T:6:00Z,1A,5FV,F,S,B17,B,5F2,5 CM Partners
2020-08-23T:6:00Z,1A,5FV,F,S,B17,B,2TM,5 CM Partners
2020-08-23T:6:00Z,1A,5F2,F,G,B17,E,2TM,Mating Partners
2020-08-23T:6:00Z,1A,5F2,F,G,B17,E,5FV,5 CM Partners
2020-08-23T:6:00Z,1A,2TM,M,G,B17,E,5F2,Mating Partners
2020-08-23T:6:00Z,1A,2TM,M,G,B17,E,5FV,5 CM Partners
2020-08-23T:8:00Z,1A,4AT,M,G,B18,C,3NF,Mating Partners
2020-08-23T:8:00Z,1A,4AT,M,G,B18,C,2N9,5 CM Partners
2020-08-23T:8:00Z,1A,3NF,F,G,B18,C,4AT,Mating Partners
2020-08-23T:8:00Z,1A,3NF,F,G,B18,C,2N9,5 CM Partners
2020-08-23T:10:00Z,1A,2N9,M,S,B18,B,4AT,5 CM Partners
2020-08-23T:10:00Z,1A,2N9,M,S,B18,B,3NF,5 CM Partners
2020-08-23T:10:00Z,1A,5AT,F,S,B18,I,,
2020-08-23T:12:00Z,1A,5O9,F,S,C01,B,,
2020-08-23T:13:00Z,1A,5HZ,F,S,C01,C,,
2020-08-23T:13:00Z,1A,2FZ,M,S,C02,T,,
2020-08-23T:13:00Z,1A,4NO,M,S,C02,C,,
2020-08-23T:14:00Z,1A,2VZ,M,S,C17,B,,
2020-08-23T:16:00Z,1A,3H2,F,S,M,,,
2020-08-23T:16:00Z,1A,4KT,M,S,W,,,
2020-08-23T:16:00Z,1A,4BF,M,S,W,,,
2020-08-23T:17:00Z,1A,3O6,F,S,W,,,
2020-08-23T:17:00Z,1A,2TP,M,S,M,,,
2020-08-23T:17:00Z,1A,5AB,F,S,M,,,
2020-08-23T:18:00Z,1A,5HB,F,G,M,,2OL,Mating Partners
2020-08-23T:18:00Z,1A,2OL,M,G,M,,5HB,Mating Partners
2020-08-23T:19:00Z,1A,4A2,M,S,W,,,
2020-08-23T:19:00Z,1A,4HF,M,S,W,,,
2020-08-23T:25:00Z,1B,4FY,M,S,A01,C,,
2020-08-23T:26:00Z,1B,5WM,F,S,A01,C,,
2020-08-23T:26:00Z,1B,5BN,F,L,A02,E,,
2020-08-23T:27:00Z,1B,4WA,M,S,A02,C,4BL,5 CM Partners
2020-08-23T:27:00Z,1B,4BL,M,S,A02,C,4WA,5 CM Partners
2020-08-23T:29:00Z,1B,5X9,F,S,A09,B,,
2020-08-23T:29:00Z,1B,5YK,F,S,A10,I,,
2020-08-23T:30:00Z,1B,4WW,M,S,A18,B,5PP,Touch Partners
2020-08-23T:30:00Z,1B,5PP,F,S,A18,B,4WW,Touch Partners
2020-08-23T:31:00Z,1B,4YF,M,S,B01,I,,
2020-08-23T:32:00Z,1B,5WT,F,S,B02,E,,
2020-08-23T:33:00Z,1B,4PO,M,S,B10,C,,
2020-08-23T:33:00Z,1B,4WM,M,S,B16,C,,
2020-08-23T:34:00Z,1B,4OS,M,S,B17,C,,
2020-08-23T:35:00Z,1B,4PW,M,G,B18,B,5SN,Mating Partners
2020-08-23T:35:00Z,1B,5SN,F,G,B18,B,4PW,Mating Partners
2020-08-23T:36:00Z,1B,5NW,F,S,C01,B,4VS,5 CM Partners
2020-08-23T:36:00Z,1B,5NW,F,S,C01,B,5MS,5 CM Partners
2020-08-23T:36:00Z,1B,4VS,M,S,C01,B,5NW,5 CM Partners
2020-08-23T:36:00Z,1B,4VS,M,S,C01,B,5MS,5 CM Partners
2020-08-23T:36:00Z,1B,5MS,F,S,C01,I,5NW,5 CM Partners
2020-08-23T:36:00Z,1B,5MS,F,S,C01,I,4VS,5 CM Partners
2020-08-23T:37:00Z,1B,4X7,M,S,C09,I,5YM,5 CM Partners
2020-08-23T:37:00Z,1B,4X7,M,S,C09,I,4K7,5 CM Partners
2020-08-23T:37:00Z,1B,5YM,F,CRT,C09,B,4K7,Mating Partners
2020-08-23T:37:00Z,1B,5YM,F,CRT,C09,B,4X7,5 CM Partners
2020-08-23T:37:00Z,1B,4K7,M,CRT,C09,B,5YM,Mating Partners
2020-08-23T:37:00Z,1B,4K7,M,CRT,C09,B,4X7,5 CM Partners
2020-08-23T:39:00Z,1B,5HY,F,M,C09,C,4XP,5 CM Partners
2020-08-23T:39:00Z,1B,4XP,M,S,C10,C,5HY,5 CM Partners
2020-08-23T:39:00Z,1B,5WB,F,S,C17,B,,
2020-08-23T:40:00Z,1B,5XN,F,COP,C18,C,4OH,Mating Partners
2020-08-23T:40:00Z,1B,4OH,M,COP,C18,C,5XN,Mating Partners
2020-08-23T:41:00Z,1B,5TA,F,S,C18,C,,
2020-08-23T:42:00Z,1B,5KF,F,S,C18,B,,
2020-08-23T:42:00Z,1B,4XL,M,S,W,,,
2020-08-23T:43:00Z,1B,5OH,F,S,M,,,
2020-08-23T:43:00Z,1B,4VV,M,S,W,,,
2020-08-23T:44:00Z,1B,4HO,M,S,M,,,
2020-08-23T:44:00Z,1B,5X3,F,S,US,,,
2020-08-23T07:57:00Z,5B,5LH,F,S,W,,,
2020-08-23T07:57:00Z,5B,2F9,M,S,W,,,
2020-08-23T07:57:00Z,5B,4FL,M,S,W,,,
2020-08-23T07:58:00Z,5B,4O2,M,S,A01,C,,
2020-08-23T07:59:00Z,5B,4HZ,M,CRT,A02,B,5SO,Mating Partners
2020-08-23T07:59:00Z,5B,5SO,F,CRT,A02,B,4HZ,Mating Partners
2020-08-23T08:00:00Z,5B,2S7,M,G,A09,B,5OS,Mating Partners
2020-08-23T08:00:00Z,5B,5OS,F,G,A09,B,2S7,Mating Partners
2020-08-23T08:01:00Z,5B,2MA,M,G,A17,C,3LS,Mating Partners
2020-08-23T08:01:00Z,5B,3LS,F,G,A17,C,2MA,Mating Partners
2020-08-23T08:03:00Z,5B,2OO,M,CRT,B02,B,5H2,Mating Partners
2020-08-23T08:03:00Z,5B,5H2,F,CRT,B02,B,2OO,Mating Partners
2020-08-23T08:04:00Z,5B,3B7,F,S,B17,T,,
2020-08-23T08:05:00Z,5B,3KB,F,S,B18,B,,
2020-08-23T08:05:00Z,5B,4M7,M,S,C01,C,,
2020-08-23T08:07:00Z,5B,5P7,F,S,C17,T,2K2,Touch Partners
2020-08-23T08:07:00Z,5B,2K2,M,CRT,C17,T,5MO,Mating Partners
2020-08-23T08:07:00Z,5B,2K2,M,CRT,C17,T,5P7,Touch Partners
2020-08-23T08:07:00Z,5B,5P7,F,S,C17,T,5MO,Touch Partners
2020-08-23T08:07:00Z,5B,5MO,F,CRT,C17,T,2K2,Mating Partners
2020-08-23T08:07:00Z,5B,5MO,F,CRT,C17,T,5P7,Touch Partners
2020-08-23T08:08:00Z,5B,4HB,M,S,C18,C,3K3,Touch Partners
2020-08-23T08:08:00Z,5B,3K3,F,S,C18,C,4HB,Touch Partners
2020-08-23T08:08:00Z,5B,5PS,F,S,C18,B,3V6,5 CM Partners
2020-08-23T08:08:00Z,5B,3V6,F,S,C18,B,5PS,5 CM Partners
2020-08-23T08:09:00Z,5B,3N2,F,S,W,,,
2020-08-23T08:09:00Z,5B,3SF,F,S,LEG,,,
2020-08-23T08:10:00Z,5B,3TM,F,S,W,,,
2020-08-23T08:10:00Z,5B,2LS,M,S,W,,,
2020-08-23T08:11:00Z,5B,2SL,M,S,LEG,,,
2020-08-23T08:11:00Z,5B,5NS,F,S,M,,,
2020-08-23T08:12:00Z,5B,4N3,M,S,W,,,
2020-08-23T08:13:00Z,5B,UKM,M,S,W,,,
2020-08-23T08:15:00Z,5B,4FO,M,S,W,,,
2020-08-23T08:17:00Z,5A,5M6,F,S,W,,,
2020-08-23T08:18:00Z,5A,5X6,F,S,A02,B,,
2020-08-23T08:19:00Z,5A,4XV,M,S,A10,B,,
2020-08-23T08:20:00Z,5A,4V3,M,S,A18,C,,
2020-08-23T08:20:00Z,5A,5YV,F,S,A18,B,,
2020-08-23T08:21:00Z,5A,4FN,M,S,B01,B,,
2020-08-23T08:21:00Z,5A,5NV,F,S,B01,B,,
2020-08-23T08:22:00Z,5A,5AK,F,CRT,B02,E,4NW,Mating Partners
2020-08-23T08:22:00Z,5A,4NW,M,CRT,B02,E,5AK,Mating Partners
2020-08-23T08:22:00Z,5A,5YB,F,S,B02,C,,
2020-08-23T08:22:00Z,5A,4XY,M,S,B09,B,4XX,5 CM Partners
2020-08-23T08:22:00Z,5A,4XY,M,S,B09,B,5XA,5 CM Partners
2020-08-23T08:22:00Z,5A,4XX,M,S,B09,B,5XA,Touch Partners
2020-08-23T08:22:00Z,5A,4XX,M,S,B09,B,4XY,5 CM Partners
2020-08-23T08:24:00Z,5A,5XA,F,S,B09,B,4XX,Touch Partners
2020-08-23T08:24:00Z,5A,5XA,F,S,B09,B,4XY,5 CM Partners
2020-08-23T08:25:00Z,5A,UKF,F,S,B17,I,,
2020-08-23T08:25:00Z,5A,5K7,F,S,C09,B,5FF,5 CM Partners
2020-08-23T08:25:00Z,5A,5FF,F,S,C09,B,5K7,5 CM Partners
2020-08-23T08:27:00Z,5A,5YS,F,S,C10,B,,
2020-08-23T08:27:00Z,5A,5MM,F,S,C10,B,,
2020-08-23T08:28:00Z,5A,5FW,F,S,C17,T,,
2020-08-23T08:28:00Z,5A,4T7,M,S,C17,B,,
2020-08-23T08:28:00Z,5A,4AK,M,S,C18,T,,
2020-08-23T08:28:00Z,5A,5LB,F,S,C18,C,,
2020-08-23T08:29:00Z,5A,4SM,M,S,W,,,
2020-08-23T08:29:00Z,5A,5XZ,F,S,M,,,
2020-08-23T08:30:00Z,5A,4P7,M,S,W,,,
2020-08-23T08:31:00Z,5A,5XS,F,S,M,,,
2020-08-23T08:38:00Z,1B,4BL,M,S,A01,C,5WM,5 CM Partners
2020-08-23T08:38:00Z,1B,5WM,F,S,A01,C,4BL,5 CM Partners
2020-08-23T08:39:00Z,1B,4WA,M,S,A02,B,,
2020-08-23T08:40:00Z,1B,5X9,F,S,A09,B,,
2020-08-23T08:41:00Z,1B,5YK,F,S,A10,B,,
2020-08-23T08:42:00Z,1B,4WW,M,S,A18,B,5PP,5 CM Partners
2020-08-23T08:43:00Z,1B,5TA,F,S,B17,B,,
2020-08-23T08:44:00Z,1B,4PW,M,G,B18,B,5SN,Mating Partners
2020-08-23T08:44:00Z,1B,5SN,F,G,B18,B,4PW,Mating Partners
2020-08-23T08:45:00Z,1B,5MS,F,S,C01,B,5NW,5 CM Partners
2020-08-23T08:45:00Z,1B,5MS,F,S,C01,B,4VS,5 CM Partners
2020-08-23T08:45:00Z,1B,4VS,M,S,C01,B,5MS,5 CM Partners
2020-08-23T08:45:00Z,1B,4VS,M,S,C01,B,5NW,5 CM Partners
2020-08-23T08:45:00Z,1B,5NW,F,S,C01,B,5MS,5 CM Partners
2020-08-23T08:45:00Z,1B,5NW,F,S,C01,B,4VS,5 CM Partners
2020-08-23T08:47:00Z,1B,4YF,M,S,C03,C,,
2020-08-23T08:47:00Z,1B,4X7,M,S,C09,I,5X3,5 CM Partners
2020-08-23T08:47:00Z,1B,4X7,M,S,C09,I,4PO,5 CM Partners
2020-08-23T08:47:00Z,1B,5X3,F,G,C09,B,4PO,Mating Partners
2020-08-23T08:47:00Z,1B,5X3,F,G,C09,B,4X7,5 CM Partners
2020-08-23T08:47:00Z,1B,4PO,M,G,C09,B,5X3,Mating Partners
2020-08-23T08:47:00Z,1B,4PO,M,G,C09,B,4X7,5 CM Partners
2020-08-23T08:49:00Z,1B,5XN,F,S,C17,C,,
2020-08-23T08:49:00Z,1B,4OS,M,S,C17,C,,
